,Provincia,Partido,Localidad,Link Indec,ADSL,CABLEMODEM,DIAL UP,FIBRA OPTICA,OTROS,SATELITAL,WIMAX,WIRELESS,Total general
2144,Rio Negro,25 de Mayo,Colan Conhue,62091030.0,0,0,0,0,0,1,0,0,1
2145,Rio Negro,25 de Mayo,El Caín,62091040.0,0,0,0,0,0,2,0,0,2
2146,Rio Negro,25 de Mayo,Ingeniero Jacobacci,62091050.0,245,0,3,460,0,2,0,610,1320
2147,Rio Negro,25 de Mayo,Los Menucos,62091060.0,0,0,0,0,0,2,0,44,46
2148,Rio Negro,25 de Mayo,Maquinchao,62091070.0,0,0,0,0,0,5,0,179,184
2149,Rio Negro,25 de Mayo,Pilquiniyeu,62091090.0,0,0,0,0,0,1,0,0,1
2150,Rio Negro,9 de Julio,Comicó,62049010.0,0,0,0,0,0,2,0,0,2
2151,Rio Negro,9 de Julio,Cona Niyeu,62049020.0,0,0,0,0,0,2,0,0,2
2152,Rio Negro,9 de Julio,Ministro Ramos Mexía,62049030.0,0,0,0,6,0,1,0,146,153
2153,Rio Negro,9 de Julio,Prahuaniyeu,62049040.0,0,0,0,0,0,1,0,0,1
2154,Rio Negro,9 de Julio,Sierra Colorada,62049050.0,0,0,0,7,0,1,0,85,93
